EncoderFlag, DecoderFlag, FPS, BitSreamSHA1, BitSreamMD5, InputYUVSHA1, InputYUVMD5, -utype, -frms, -numl, -numtl, -sw, -sh, -dw 0, -dh 0, -dw 1, -dh 1, -dw 2, -dh 2, -dw 3, -dh 3, -frout 0, -frout 1, -frout 2, -frout 3, -lqp 0, -lqp 1, -lqp 2, -lqp 3, -rc, -tarb, -ltarb 0, -ltarb 1, -ltarb 2, -ltarb 3, -slcmd 0, -slcnum 0, -slcmd 1, -slcnum 1, -slcmd 2, -slcnum 2, -slcmd 3, -slcnum 3, -nalsize, -iper, -thread, -ltr, -db, -denois, -scene, -bgd , -aq,
  0-Encoder passed!, 0-Decoder passed!, 947.119179, a10e56f0a548661777ce9b8df1891cc8beb0c565, 90518b06f6e6fcae6eae4b803e775bd4, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, -1, 30.00,30.00,0,0,0, 1,4, 1,1, 1,1, 1,1, 0, 0, 4, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:22 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  -1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  4  -slcmd 1  1  -slcnum 1  1  -slcmd 2  1  -slcnum 2  1  -slcmd 3  1  -slcnum 3  1  -nalsize  0  -iper  0  -thread  4  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_-1_tarb_30.00_slcmd0_1_slcnum0_4_MaxNalSZ_0_iper_0_thread_4_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 942.063118, 6ef5d54a6d6d955bf35c4ba9fe76e36d9a64a1fc, c31da57b31d2448351d394a74a1b7272, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, -1, 30.00,30.00,0,0,0, 1, 7, 1, 7, 1, 7, 1, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:22 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  -1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  7  -slcmd 1  1  -slcnum 1  7  -slcmd 2  1  -slcnum 2  7  -slcmd 3  1  -slcnum 3  7  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_-1_tarb_30.00_slcmd0_1_slcnum0_7_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 943.173780, 6ef5d54a6d6d955bf35c4ba9fe76e36d9a64a1fc, c31da57b31d2448351d394a74a1b7272, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, -1, 30.00,30.00,0,0,0, 1, 7, 1, 7, 1, 7, 1, 7, 0, 0, 4, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:23 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  -1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  7  -slcmd 1  1  -slcnum 1  7  -slcmd 2  1  -slcnum 2  7  -slcmd 3  1  -slcnum 3  7  -nalsize  0  -iper  0  -thread  4  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_-1_tarb_30.00_slcmd0_1_slcnum0_7_MaxNalSZ_0_iper_0_thread_4_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 862.936862, 62f21fa65601801d755eec4b53ab2bfb0badfcc7, 3f0b6353ebb3c4ced9f98c8e6b4d798d, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 120.00,120.00,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:24 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  120.00  -ltarb 0  120.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  0  -slcnum 0  0  -slcmd 1  0  -slcnum 1  0  -slcmd 2  0  -slcnum 2  0  -slcmd 3  0  -slcnum 3  0  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_120.00_slcmd0_0_slcnum0_0_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 836.470096, 20facbacbe0b887c99aada3c8351031edefa863d, ec61412d5edcbaf5c0929e54d9f03015, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 120.00,120.00,0,0,0, 1,4, 1,1, 1,1, 1,1, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:24 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  120.00  -ltarb 0  120.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  4  -slcmd 1  1  -slcnum 1  1  -slcmd 2  1  -slcnum 2  1  -slcmd 3  1  -slcnum 3  1  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_120.00_slcmd0_1_slcnum0_4_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 839.043490, 20facbacbe0b887c99aada3c8351031edefa863d, ec61412d5edcbaf5c0929e54d9f03015, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 120.00,120.00,0,0,0, 1,4, 1,1, 1,1, 1,1, 0, 0, 4, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:25 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  120.00  -ltarb 0  120.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  4  -slcmd 1  1  -slcnum 1  1  -slcmd 2  1  -slcnum 2  1  -slcmd 3  1  -slcnum 3  1  -nalsize  0  -iper  0  -thread  4  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_120.00_slcmd0_1_slcnum0_4_MaxNalSZ_0_iper_0_thread_4_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 838.105881, 20facbacbe0b887c99aada3c8351031edefa863d, ec61412d5edcbaf5c0929e54d9f03015, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 120.00,120.00,0,0,0, 1, 7, 1, 7, 1, 7, 1, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:25 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  120.00  -ltarb 0  120.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  7  -slcmd 1  1  -slcnum 1  7  -slcmd 2  1  -slcnum 2  7  -slcmd 3  1  -slcnum 3  7  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_120.00_slcmd0_1_slcnum0_7_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 838.457239, 20facbacbe0b887c99aada3c8351031edefa863d, ec61412d5edcbaf5c0929e54d9f03015, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 120.00,120.00,0,0,0, 1, 7, 1, 7, 1, 7, 1, 7, 0, 0, 4, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:26 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  120.00  -ltarb 0  120.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  7  -slcmd 1  1  -slcnum 1  7  -slcmd 2  1  -slcnum 2  7  -slcmd 3  1  -slcnum 3  7  -nalsize  0  -iper  0  -thread  4  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_120.00_slcmd0_1_slcnum0_7_MaxNalSZ_0_iper_0_thread_4_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 554.631170, c6e4479c79fd901ef52edd512c41f42534cd3241, eb10db1769492dab3c3d2830f9fe80d7, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 30.00,30.00,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:27 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  0  -slcnum 0  0  -slcmd 1  0  -slcnum 1  0  -slcmd 2  0  -slcnum 2  0  -slcmd 3  0  -slcnum 3  0  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_30.00_slcmd0_0_slcnum0_0_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 556.328234, 289c813f0e8c38229069011aec08d68988f86e98, 3105a97ad700fee73f12894b52c5d2a2, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 30.00,30.00,0,0,0, 1,4, 1,1, 1,1, 1,1, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:27 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  4  -slcmd 1  1  -slcnum 1  1  -slcmd 2  1  -slcnum 2  1  -slcmd 3  1  -slcnum 3  1  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_30.00_slcmd0_1_slcnum0_4_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 551.724138, 289c813f0e8c38229069011aec08d68988f86e98, 3105a97ad700fee73f12894b52c5d2a2, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 30.00,30.00,0,0,0, 1,4, 1,1, 1,1, 1,1, 0, 0, 4, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:28 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  4  -slcmd 1  1  -slcnum 1  1  -slcmd 2  1  -slcnum 2  1  -slcmd 3  1  -slcnum 3  1  -nalsize  0  -iper  0  -thread  4  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_30.00_slcmd0_1_slcnum0_4_MaxNalSZ_0_iper_0_thread_4_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
  0-Encoder passed!, 0-Decoder passed!, 549.601539, 289c813f0e8c38229069011aec08d68988f86e98, 3105a97ad700fee73f12894b52c5d2a2, 6787ee0516a3cd2560cac9e327454d45458ef931,d0ec0e70a13660fb2feb5bf23f3c64c6, 0, 12 , 1, 4, 160, 96, 160,96,0,0,0,0,0,0, 6, 6,6,6, 26, 26, 26, 26, 1, 30.00,30.00,0,0,0, 1, 7, 1, 7, 1, 7, 1, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, Wed Dec 17 01:19:28 CST 2014,./h264enc  welsenc.cfg    -utype 0 -frms  12 				 -numl  1 				-lconfig 0 layer0.cfg -lconfig 1 layer1.cfg -lconfig 2 layer2.cfg  -lconfig 3 layer3.cfg  				-numtl  4  				 -sw  160  -sh  96  -dw 0  160  -dh 0  96  -dw 1  0  -dh 1  0  -dw 2  0  -dh 2  0  -dw 3  0  -dh 3  0  -frout 0  6  -frout 1  6  -frout 2  6  -frout 3  6  -lqp 0  26  -lqp 1  26  -lqp 2  26  -lqp 3  26  -rc  1  -tarb  30.00  -ltarb 0  30.00  -ltarb 1  0  -ltarb 2  0  -ltarb 3  0  -slcmd 0  1  -slcnum 0  7  -slcmd 1  1  -slcnum 1  7  -slcmd 2  1  -slcnum 2  7  -slcmd 3  1  -slcnum 3  7  -nalsize  0  -iper  0  -thread  1  -ltr  1  -db  1  -denois  1  -scene  1  -bgd  0  -aq  0  -bf   TempData/CiscoVT_2people_160x96_6.25fps.yuv__usagetype_0_frms_12_numl_1_numtl_4_sw_160_sh_96_frout0_6_lqp0_26_rc_1_tarb_30.00_slcmd0_1_slcnum0_7_MaxNalSZ_0_iper_0_thread_1_ltr_1_db_1_denois_1_scene_1_bgd_0_aq_0_welsrubyenc.264 -trace 1				-drec 0 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec0.yuv -drec 1 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec1.yuv 				-drec 2 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec2.yuv -drec 3 TempData/CiscoVT_2people_160x96_6.25fps.yuv_rec3.yuv  -org /home/Video/YUV/90P/CiscoVT_2people_160x96_6.25fps.yuv 
